Topic Index;Item Index;Example;Index Prompt;Prompt
30;9;Western Cowgirl or Cowboy Regalia;1;A majestic Western Cowgirl, dressed in regalia, adorned with intricate stitching and gleaming metalwork, stands tall against a pure white background. A symbol of strength and independence, her piercing gaze and confident stride command attention.
30;9;Western Cowgirl or Cowboy Regalia;2;A painting of Western Cowgirl or Cowboy Regalia: A majestic cowgirl or cowboy, adorned in traditional regalia, including a wide-brimmed hat, bandana, and ornate belt buckle, set against a pure white background.
30;9;Western Cowgirl or Cowboy Regalia;3;A painting of Western Cowgirl or Cowboy Regalia: A rugged cowgirl or cowboy dressed in classic Western attire, such as a fringed leather vest, boots, and hat, standing proudly against a stark white background.
30;9;Western Cowgirl or Cowboy Regalia;4;A Western Cowgirl or Cowboy Regalia painting features a striking figure adorned in classic cowboy attire, including a wide-brimmed hat, bandana, boots, and belt buckle, set against a pure white background. The regal cowgirl or cowboy stands tall with confidence and pride.
30;9;Western Cowgirl or Cowboy Regalia;5;A painting of Western Cowgirl or Cowboy Regalia: A proud cowgirl or cowboy stands tall, adorned in richly colored leather, fringe, and intricate embroidery, against a pure white background.
30;9;Western Cowgirl or Cowboy Regalia;6;A Western Cowgirl or Cowboy Regalia painting features a strong, stoic figure clad in worn leather and fringe, set against a crisp white background, their rugged face and piercing gaze commanding attention as they proudly wear their cowboy hat and boots.
30;9;Western Cowgirl or Cowboy Regalia;7;A Western Cowgirl or Cowboy Regalia painting features a majestic figure adorned in traditional attire, including a cowboy hat, bandana, and fringe-adorned vest, set against a pure white background. The regal subject stands tall, exuding confidence and independence.
30;9;Western Cowgirl or Cowboy Regalia;8;A Western Cowgirl or Cowboy Regalia painting features a cowgirl or cowboy standing proudly, adorned in traditional attire including a hat, bandana, and boots, against a pure white background.
30;9;Western Cowgirl or Cowboy Regalia;9;A painting of Western Cowgirl or Cowboy Regalia: A stunning illustration of a rugged cowboy or elegant cowgirl dressed in their finest attire, adorned with intricate details such as fringe, studs, and embroidery, set against a pure white background.
31;0;Cotton;0;A painting of Cotton: A portrait of a person wearing cotton clothing against a white background, featuring soft folds and textures of the fabric.
31;0;Cotton;1;A painting of Cotton: A delicate, hand-painted image of cotton fibers on a white background, showcasing their soft texture and gentle curves. The pure white backdrop provides a clean and minimalist canvas for the intricate details of the cotton to take center stage.
31;0;Cotton;2;A painting of cotton: A delicate depiction of fluffy white cotton fibers suspended against a pure white background. Soft, wispy strands dance across the canvas in gentle undulations.
31;0;Cotton;3;A painting of Cotton: A delicate, hand-painted portrait of a cotton plant on a white background, featuring intricate details and soft brushstrokes.
31;0;Cotton;4;A painting of Cotton: Soft, fluffy strands of white cotton fabric suspended in mid-air against a pure white background.
31;0;Cotton;5;A painting of Cotton: A delicate, hand-embroidered piece featuring intricate white cotton fibers on a pure white background, exuding serenity and simplicity.
31;0;Cotton;6;A painting of Cotton: A delicate, hand-painted depiction of cotton fibers on a white background, showcasing their soft, fluffy texture and gentle curves.
31;0;Cotton;7;Cotton painting: A serene depiction of fluffy white cotton fibers suspended against a pure white background, evoking feelings of softness and simplicity.
31;0;Cotton;8;A painting of cotton: A delicate, wispy representation of cotton fibers on a white background. Soft, feathery strands drift across the canvas in gentle undulations.
31;0;Cotton;9;A painting of Cotton: A delicate, hand-painted depiction of cotton fibers on a white background. Soft, wispy strands of cotton appear to float on the pure white canvas.
31;1;Silk;0;A painting of Silk: A delicate, flowing depiction of silk fabric, rendered in soft hues against a pure white background, evoking the gentle rustle of the material as it catches the light.
31;1;Silk;1;A painting of Silk: Delicate strands of pure white silk fabric suspended in mid-air, floating against a crisp white background. Soft folds and gentle curves evoke a sense of serenity and elegance.
31;1;Silk;2;A painting of Silk: Soft, flowing folds of white silk draped across a pure white background, shimmering with subtle hints of iridescent sheen.
31;1;Silk;3;A painting of Silk: A delicate, intricate depiction of silk fabric draped across a white background, showcasing its subtle sheen and texture. The soft folds of the material create a sense of depth and dimensionality on the pure white canvas.
31;1;Silk;4;Silk: A delicate, lustrous depiction of fine threads woven together, set against a crisp white background. The gentle folds and soft sheen evoke a sense of luxury and refinement.
31;1;Silk;5;A painting of Silk: A delicate, flowing depiction of silk fabric, set against a pure white background, with subtle folds and creases capturing its soft, lustrous texture. The gentle curves and undulations evoke a sense of serenity and tranquility.
31;1;Silk;6;A painting of Silk: Delicate strands of shimmering fabric unfurl across a pristine white background, their gentle curves and subtle sheen evoking a sense of luxury and refinement.
31;1;Silk;7;A painting of Silk: A delicate, intricate depiction of silk fabric on a white background, featuring soft folds and gentle sheen.
31;1;Silk;8;Silk: A delicate, smooth fabric rendered in soft, gentle hues on a pure white background.
31;1;Silk;9;Soft folds of silk cascade across a pure white background, undulating in gentle curves like a whispered secret. Delicate threads shimmer in the light, casting an air of ethereal elegance.
31;2;Linen;0;A painting of Linen: A serene portrait of Linen, set against a crisp white background.
31;2;Linen;1;A painting of Linen: A serene portrait of Linen, set against a pure white background, with gentle brushstrokes capturing the subtlety of her features.
31;2;Linen;2;A painting of Linen: A serene portrait of Linen, set against a pure white background.
31;2;Linen;3;A painting of Linen: A serene portrait of a gentlewoman, set against a crisp white background, her soft features and delicate lace trimmings glistening in the subtle light.
31;2;Linen;4;A painting of Linen: A serene portrait of Linen, set against a white background, with soft features and gentle eyes.
31;2;Linen;5;A painting of Linen: A serene depiction of a white background featuring delicate, intricate patterns of linen fabric. The soft folds and creases of the fabric are rendered in gentle brushstrokes.
31;2;Linen;6;A painting of Linen: A serene portrait of a person, set against a crisp white background. The subject is dressed in soft, muted tones.
31;2;Linen;7;A painting of Linen: A serene portrait of Linen, set against a pure white background, her gentle features illuminated by soft, subtle lighting.
31;2;Linen;8;A painting of Linen: A serene depiction of Linen, set against a pure white background, featuring soft brushstrokes and gentle hues.
31;2;Linen;9;A painting of Linen: A serene portrait of a young woman, set against a pure white background, her gentle features softly illuminated by a warm, golden light.
31;3;Rayon;0;A painting of Rayon: A portrait of a smiling young woman with short, curly brown hair and bright blue eyes, set against a white background.
31;3;Rayon;1;A painting of Rayon: A stunning portrait of a young woman with smooth, golden skin and piercing brown eyes, set against a pure white background.
